quizzes,solutions
985472060631058207427610805743080952160529070092730618076891020250367189009045706,985472361631958247427613895743186952168529473592734618376891524254367189819245736
204576308983020070756093420869312704507609003032057986391245867025768109078001502,214576398983124675756893421869312754547689213132457986391245867425768139678931542
715984032409620501326517948932176054671800200540239067893702405000098020207450389,715984632489623571326517948932176854671845293548239167893762415154398726267451389
000320076067501023832674195043169000085030961910802734604215087521783649378906502,159328476467591823832674195743169258285437961916852734694215387521783649378946512
564830920873100645092506738600710409721050386945080010486371592007095864250468103,564837921873129645192546738638712459721954386945683217486371592317295864259468173
580206497306749010400851302763904251894105736205073049937008025100562973602300184,581236497326749518479851362763984251894125736215673849937418625148562973652397184
310504600854692003962137548509763401048209036073408095405320817780940060230871954,317584629854692173962137548529763481148259736673418295495326817781945362236871954
306724090195836204274915086941583702853672941062090000510000420007209518029158637,386724195195836274274915386941583762853672941762491853518367429637249518429158637
023569714701230960906017032195740608370026059602951047207680491409372080568094203,823569714741238965956417832195743628374826159682951347237685491419372586568194273
501429036409367008367501902142036875000758010758142690600014329093675481804203067,581429736429367158367581942142936875936758214758142693675814329293675481814293567
104682790286370010973450026749165082830000651560238409390714260025090147407526038,154682793286379514973451826749165382832947651561238479398714265625893147417526938
819405032036918470574600918108560290092841067765293800083050726400720380607389154,819475632236918475574632918148567293392841567765293841983154726451726389627389154
069083050130750200705096103490618375307409618081375029916830540524961837873002061,269183754138754296745296183492618375357429618681375429916837542524961837873542961
645910308129030054087060092018453926062871043534200701056009430891347265473025019,645912378129738654387564192718453926962871543534296781256189437891347265473625819
796305240028976310135208976001534827287691034350820091613000789042709163079100002,796315248428976315135248976961534827287691534354827691613452789542789163879163452
951248007007159482842763501013905048408306250529800160734601825106502370205007916,951248637367159482842763591613925748478316259529874163734691825196582374285437916
408053297972648350503702846006581030307426105801937620130200568685309002724805903,468153297972648351513792846246581739397426185851937624139274568685319472724865913
496387025020604387783125694650903071008000943349870250217560430834712060905438002,496387125521694387783125694652943871178256943349871256217569438834712569965438712
027603148006481572180720369941570206075302900263109807702910005619850023458237091,527693148396481572184725369941578236875362914263149857732916485619854723458237691
200903084080216950950704006042569830837040569069837042098471025625398071471025398,216953784784216953953784216142569837837142569569837142398471625625398471471625398
001802390852963170963741085428509761600420953539007840295376418004295030306104020,741852396852963174963741285428539761617428953539617842295376418184295637376184529
217009508049685712065107943403768291192003870678012304000391085580206100901854627,217439568349685712865127943453768291192543876678912354726391485584276139931854627
182759003043820905970006082594603210368172594217945368000564801830297056456010700,182759643643821975975436182594683217368172594217945368729564831831297456456318729
276043891189276435543109762062000914001862357005091628000300200020657143314928076,276543891189276435543189762862735914491862357735491628657314289928657143314928576
713689245450731069698005071007062413034078652506140090871296500045010926269304087,713689245452731869698425371987562413134978652526143798871296534345817926269354187
005971083719600524386042917864725391103086052257309468571800200908004005042157809,425971683719638524386542917864725391193486752257319468571893246938264175642157839
769108500425967083001524970650703801018000730397810465173085094502609017946371258,769138542425967183831524976654793821218456739397812465173285694582649317946371258
839050246571640009426083751153764892007290503982005400090031075318570924765409038,839157246571642389426983751153764892647298513982315467294831675318576924765429138
207801603480306725930507048002154986869702451500689237745918360620075019100260504,257841693481396725936527148372154986869732451514689237745918362623475819198263574
729080461058106927060792800593008042240039186601074395806421009975860214402957630,729385461358146927164792853593618742247539186681274395836421579975863214412957638
012803460050640007940217580460301895103085670589764030205498006671532948890176352,712853469358649127946217583467321895123985674589764231235498716671532948894176352
400607312670103548130485069594762831380549206720310900965270483017830695840050020,458697312679123548132485769594762831381549276726318954965271483217834695843956127
237086054010270600068450372382695741000328096009040823721830405506712938893504217,237986154415273689968451372382695741174328596659147823721839465546712938893564217
239160508006758923080293014604001390973642800508030462492816730357409106801370249,239164578146758923785293614624581397973642851518937462492816735357429186861375249
679040538200538079500679201395710482706400305482395716120050903804963027903127054,679241538241538679538679241395716482716482395482395716127854963854963127963127854
938071064046089072127065983803527000694130705702946801071650490400713250065894317,938271564546389172127465983813527649694138725752946831371652498489713256265894317
429160307500290081010735902047826135682013700301479268264381570038057406705042013,429168357573294681816735942947826135682513794351479268264381579138957426795642813
021540603683170005405368721100006378308204569569837040204690817936781250017405930,721549683683172495495368721142956378378214569569837142254693817936781254817425936
940120008120658047058940123206589401470236509509471200890712005305894712702365804,947123658123658947658947123236589471471236589589471236894712365365894712712365894
764290815923815000105670200312758046490132700078906030639521407251087369840360501,764293815923815674185674293312758946496132758578946132639521487251487369847369521
813057924057294180200803567001780009085469201069321875976102058538900410140538790,813657924657294183294813567321785649785469231469321875976142358538976412142538796
630510298820346507751298006970820031103050820480630759516972483340065972090483060,634517298829346517751298346975824631163759824482631759516972483348165972297483165
304980602700261534100053809601020480807196253503048061430679125900512348215034796,354987612789261534162453879691325487847196253523748961438679125976512348215834796
150904826470208135862301490306519074915742368047600900020035719791426500530100642,153974826479268135862351497386519274915742368247683951624835719791426583538197642
070850391582901004390760580067518030039627158158040260806190043915403026743286915,674852391582931674391764582267518439439627158158349267826195743915473826743286915
690275801572030496138490075925180603000529180081640520863904012217368954450702060,694275831572831496138496275925187643346529187781643529863954712217368954459712368
071305028054260197286900430869731204713524986042890000020079003130482769697153042,971345628354268197286917435869731254713524986542896371428679513135482769697153842
176000582258010304439805061845062109913580206000091458702130940361459820504278613,176943582258617394439825761845762139913584276627391458782136945361459827594278613
795041863380057240024863957630785094078104026019300085947612538853479010260030070,795241863386957241124863957632785194578194326419326785947612538853479612261538479
070364982982170063463289501090603248306840197240791050834007015615400020729510834,571364982982175463463289571197653248356842197248791356834927615615438729729516834
640035792531729860907800153862051079093208415150397006209614537070902041416000928,648135792531729864927846153862451379793268415154397286289614537375982641416573928
008170906926438715710296348672980530800001602031762894469810250257640100103027409,348175926926438715715296348672984531894351672531762894469813257257649183183527469
937524816010379052452168937795410603003050001201800705574281369369740100120693070,937524816816379452452168937795412683683957241241836795574281369369745128128693574
473605018800300020526918374381046209647000183052183706738060501264501837190837460,473625918819374625526918374381746259647259183952183746738462591264591837195837462
160097435045061078798543000074602189819470326230900704487356291603129047020784060,162897435345261978798543612574632189819475326236918754487356291653129847921784563
460003178039701645008456329873010290540002783026037400382105960157649832604328017,465293178239781645718456329873514296541962783926837451382175964157649832694328517
560213090897605021300078560900480205210039648648150973489501702732094156006327489,564213897897645321321978564973486215215739648648152973489561732732894156156327489
230850697906342508005769423010075062020184759097236801800627104762003085341598206,234851697976342518185769423418975362623184759597236841859627134762413985341598276
000657841605481932408390567086209375703108409204735018900023780867904250532076094,329657841675481932418392567186249375753168429294735618941523786867914253532876194
296740318450830296300600050845160729729580031631972845184090070063057180572408960,296745318457831296318629457845163729729584631631972845184396572963257184572418963
064900587039587426075426903340809260700265130650104809423001658917650002586042791,264913587139587426875426913341879265798265134652134879423791658917658342586342791
309561400156427893742003501467200915501670030003915600614782059270359146930106082,389561427156427893742893561467238915591674238823915674614782359278359146935146782
372059846084300091009684723410008379268930050937405682706093408093001267801726935,372159846684372591159684723415268379268937154937415682726593418593841267841726935
410000796070204080853070142245783961380196025691540837104805370739400258528907014,412358796976214583853679142245783961387196425691542837164825379739461258528937614
130487059520163748470592316300709601705200030261048905857021463643875092002034580,136487259529163748478592316384759621795216834261348975857921463643875192912634587
047359821080647539359281067000010043010473902473592000028100375164735298705928610,647359821281647539359281467592816743816473952473592186928164375164735298735928614
074182936300075020081693704608004507439750268107820349703518602962347085805269070,574182936396475821281693754628934517439751268157826349743518692962347185815269473
204690513351040090709010842125784369400369251006251704542978000613420900897136025,284697513351842697769513842125784369478369251936251784542978136613425978897136425
093207804701840963580936071937152006846379025215408390400723508108004732002581609,693217854721845963584936271937152486846379125215468397469723518158694732372581649
176530409490671053005290067247310098089742031013985274904100386700063905368450712,176538429492671853835294167247316598589742631613985274954127386721863945368459712
804120567060843290000056438627305000001600853300014726489261375216537984073498612,834129567765843291192756438627385149941672853358914726489261375216537984573498612
506294030010806290904130856052941378491378562008562901200413785870629010040780629,586294137317856294924137856652941378491378562738562941269413785875629413143785629
215600093840000510390021648639102400584963127021458006970810064158346079403297851,215684793846739512397521648639172485584963127721458936972815364158346279463297851
180350627054726981726080453263097105501260790897541362418635270002008500605070014,189354627354726981726189453263897145541263798897541362418635279972418536635972814
357891640460357981091462530510928004920674053670503298249730010100200376706185400,357891642462357981891462537513928764928674153674513298249736815185249376736185429
961405830457802906820016475305129764090704308746350109679043201034201007218097503,961475832457832916823916475385129764192764358746358129679543281534281697218697543
641927853853100029709358601490730518207815096508600007065079082974200165382561900,641927853853146729729358641496732518237815496518694237165479382974283165382561974
160307050945800237273090186651078493039165728780943615800430569320609001596000342,168327954945816237273594186651278493439165728782943615817432569324659871596781342
915700846732846900840915732120367058367058129058109360201003504003590071594270603,915732846732846915846915732129367458367458129458129367271683594683594271594271683
648759210795102008103684975000410096430968527086270340569327184370001659804000732,648759213795132468123684975257413896431968527986275341569327184372841659814596732
120780630847036015369500407932451806510608392780293104070129040201840763408367021,125784639847936215369512487932451876514678392786293154673129548291845763458367921
068140000532680071704325090385406712649271508127800060890764005251938647470512380,968147253532689471714325896385496712649271538127853964893764125251938647476512389
070648500648100937120379804081250679250096140796481320530004281960012703812537490,379648512648125937125379864481253679253796148796481325537964281964812753812537496
170403965834905217609217483960300500405796000013548796328604179040170800791032654,172483965834965217659217483967321548485796321213548796328654179546179832791832654
675392000048765903900418657890157236500020849200080571001536402356040718429871365,675392184148765923932418657894157236517623849263984571781536492356249718429871365
809043705204050819765890230923400581581930476400518923047005192050129347192004650,819243765234756819765891234923467581581932476476518923347685192658129347192374658
098007030750603849026894075264089351907305426513462798649000210070231904132046087,498157632751623849326894175264789351987315426513462798649578213875231964132946587
124506780037410596065703402040900067259860134070130925586371209402658370713049650,124596783837412596965783412341925867259867134678134925586371249492658371713249658
894371025060084300030652948053846791109520804086719532000460189605198203918230406,894371625562984317731652948253846791179523864486719532327465189645198273918237456
100907800090560043856031792075846009319752684684090275461009520528600937937285460,143927856792568143856431792275846319319752684684193275461379528528614937937285461
408570126957206830621304009165428300793651208042937501510860473074100682000743910,438579126957216834621384759165428397793651248842937561519862473374195682286743915
786340910040900006910086305107803059860459127459127863270600591604591278091208634,786345912345912786912786345127863459863459127459127863278634591634591278591278634
735098164006753892289061050162305970807026503354879001903680410608510039501937280,735298164416753892289461357162345978897126543354879621973682415628514739541937286
091200756020057009567930482189540603706819205452076918275160894610498527900720300,391284756824657139567931482189542673736819245452376918275163894613498527948725361
615048930400973056793165084084017062256090371030526049800439710049051628071682490,615248937428973156793165284984317562256894371137526849862439715349751628571682493
461589300070010589598327410025700640604900701013608052209174865856293174140860293,461589327372416589598327416925731648684952731713648952239174865856293174147865293
574612389983050061160893475208537614007146892416900700830070020029385007041269530,574612389983754261162893475298537614357146892416928753835471926629385147741269538
691387204037024691054901807700045189465019723189200460000708300342156978908402516,691387254837524691254961837723645189465819723189273465516798342342156978978432516
023451967790203400541976208237100650965027184400690072102564003650739821379002046,823451967796283415541976238237148659965327184418695372182564793654739821379812546
420600718078342596956810003802530167007284935390760482561470000039156870704023651,423695718178342596956817243842539167617284935395761482561478329239156874784923651
610027950472859130895030724347208615080506470560000892134782500720965341056143080,613427958472859136895631724347298615289516473561374892134782569728965341956143287
632908514798100632504360798400029851851600270209081463146237985900010327027090046,632978514798154632514362798463729851851643279279581463146237985985416327327895146
890040260405006839270903400034570986068014725752698140507060318620831574381407692,893145267415726839276983451134572986968314725752698143547269318629831574381457692
027301548800027000361854070080196354435782960106435800010248796609513482240679130,927361548854927613361854279782196354435782961196435827513248796679513482248679135
930640080546007319728139465285000094007904002469502173054271036102396508693458701,931645287546827319728139465285713694317964852469582173854271936172396548693458721
603400128097100635182653479001570902576900813920001500368705291219360754705210386,653497128497182635182653479831576942576924813924831567368745291219368754745219386
596813274420096138813000965681002097050081420042059816960130752075908040130275689,596813274427596138813427965681342597759681423342759816968134752275968341134275689
080167945700954032495823176271496000508702469049385701060539007950270614027600593,382167945716954832495823176271496358538712469649385721164539287953278614827641593
514600839039405706726938504395741208060590147007802305683059472951274083470006050,514627839839415726726938514395741268268593147147862395683159472951274683472386951
209103857870024613601587294400035700056879421798241305104008972583792000920410508,249163857875924613631587294412635789356879421798241365164358972583792146927416538
092173008060409317107586942080910735920350860375640201750890103849231576203705409,492173658568429317137586942684912735921357864375648291756894123849231576213765489
046230190019645328832907465653182709080479536974006812060701004095063070127094603,546238197719645328832917465653182749281479536974356812368721954495863271127594683
645008900190056730800901406269045103584173690310690845721009304038217560956384217,645738921192456738873921456269845173584173692317692845721569384438217569956384217
702538090305169007691274583007081629813092754926745018108927430279050801530006070,742538196385169247691274583457381629813692754926745318168927435279453861534816972
400895601905162037010743958560007389398650200047908516024379865039580042806014793,473895621985162437612743958561427389398651274247938516124379865739586142856214793
723609840018732069695400372236940708080263405954170620069514087541027000872300154,723659841418732569695481372236945718187263495954178623369514287541827936872396154
471562930006390000009417652214856379793040586865709000602085713037624800958073264,471562938526398147389417652214856379793241586865739421642985713137624895958173264
716240350004093716309160824193072040508931207267405100472859031000724980985016472,716248359824593716359167824193672548548931267267485193472859631631724985985316472
693051072140827963782936410218793004379645108560102739027064081400018007800270340,693451872145827963782936415218793654379645128564182739927364581436518297851279346
970213865586904132210586740849732650065849007702160408427301900300600270608407513,974213865586974132213586749849732651165849327732165498427351986351698274698427513
589026430016473095743859160300001746674538019921064583005902671090617350107000928,589126437216473895743859162358291746674538219921764583435982671892617354167345928
917400082520971463030502970040710639751600820093820715085397246070246158064150397,917463582528971463436582971842715639751639824693824715185397246379246158264158397
946531700082694015310078006003746159159382067467915023000067590608459031594120608,946531782782694315315278946823746159159382467467915823231867594678459231594123678
942158637158060490367942518890010006236804175010036980580671243023080001601423059,942158637158367492367942518894715326236894175715236984589671243423589761671423859
275319680486752139931064572312698407750103968800007200690485721048071090020000845,275319684486752139931864572312698457754123968869547213693485721548271396127936845
042789005009356020506402708903064172217893546654120839461070053395041287020930014,142789365879356421536412798983564172217893546654127839461278953395641287728935614
020000965659028410034659872812063597463970281970802046500201630090587024041306758,728134965659728413134659872812463597463975281975812346587241639396587124241396758
300084009706051284208709350604503012539812647821640503103426075400905138957108406,315284769796351284248769351674593812539812647821647593183426975462975138957138426
683170459127049008594608702201053087930800124870210003400396801718405936369081240,683172459127549368594638712241953687935867124876214593452396871718425936369781245
160907854504610937090854612018006509236579140059148306045081000801063490603495281,162937854584612937397854612418326579236579148759148326945281763821763495673495281
987230416350400089614798250073012048849057021026984375408500132095023864030006590,987235416352461789614798253573612948849357621126984375468579132795123864231846597
067981035523700100819300604952030810340178029781095463234860901678010302105423706,467981235523746198819352674952634817346178529781295463234867951678519342195423786
080307245005018736006452891863745109754091683219036504640529008108004050592183060,981367245425918736376452891863745129754291683219836574647529318138674952592183467
015476293647239185923058467394825000761000800580017004178364009059080340406592710,815476293647239185923158467394825671761943852582617934178364529259781346436592718
403908675298750314506143800734802509960004280180690037321589046647001950809067120,413928675298756314576143892734812569965374281182695437321589746647231958859467123
715206098809751602200803150140089503698070420357124980501068039903012864486937005,715246398839751642264893157142689573698375421357124986521468739973512864486937215
400195600591038240036270150600950308059381764103746920364527891025009430910463570,472195683591638247836274159647952318259381764183746925364527891725819436918463572
475203600186057932209100570640030800023981746900674025804705190391846207752309468,475293681186457932239168574647532819523981746918674325864725193391846257752319468
145098726762014008900200104427105003639742805850063470574831069308009547296057380,145398726762514938983276154427185693639742815851963472574831269318629547296457381
679010030108304679234709108817240063020690817900087425786050302390876541501932780,679518234158324679234769158817245963425693817963187425786451392392876541541932786
084053692051269804900000531136892040298574316000631920619020053043910287827345060,784153692351269874962487531136892745298574316475631928619728453543916287827345169
603507184148063975957018602012605809705984320094130706536740208280056400079821003,623597184148263975957418632312675849765984321894132756536749218281356497479821563
000854126840612930021790540456270890308065712017389050984526001560137089173008065,739854126845612937621793548456271893398465712217389654984526371562137489173948265
870004152502678309430005786087346591600150827951002463108407035390021074064593018,876934152512678349439215786287346591643159827951782463128467935395821674764593218
521893746839060001076512389940020803652108407183974000765080934004700128208349605,521893746839467251476512389947625813652138497183974562765281934394756128218349675
106509782459000361200316500817400200043295078900187436394852017701934820582671003,136549782459728361278316594817463259643295178925187436394852617761934825582671943
005820319270901065009046278036704021507102930821603547752318604183400752694275000,465827319278931465319546278936754821547182936821693547752318694183469752694275183
600785143403962085875003902956000010124596308730204596307621050089400621261859037,692785143413962785875143962956378214124596378738214596347621859589437621261859437
690312457547809203123754960702485639000930102369271504000047805905620701071598006,698312457547869213123754968712485639854936172369271584236147895985623741471598326
439502167700493820508706930215679480384051796690308510002964058853107609946030000,439582167761493825528716934215679483384251796697348512172964358853127649946835271
908271640217506389564983072006430900890762504053019007182657493675304820000108750,938271645217546389564983172726435918891762534453819267182657493675394821349128756
090170546564030170187546009710005360006791485458362091970814603041600920630927814,293178546564239178187546239719485362326791485458362791972814653841653927635927814
043760912192348050567091403014603579086957120059012806970824305420500791635100200,843765912192348657567291483214683579386957124759412836971824365428536791635179248
051790682862415379739826501518309260304600150627500034180904723940237000273100400,451793682862415379739826541518349267394672158627581934186954723945237816273168495
927630405638154792004000863015002006002763581060815049276301950549206138381540620,927638415638154792154927863815492376492763581763815249276381954549276138381549627
027450603013072400095631827036987150908140236150263078340700580762598341089010702,827459613613872495495631827236987154978145236154263978341726589762598341589314762
601945020308716094504200671940002013710469280285037906467098102059321000132674859,671945328328716594594283671946852713713469285285137946467598132859321467132674859
006423851243581976801790043719642038038179060062050719604030000187964025320817600,976423851243581976851796243719642538538179462462358719694235187187964325325817694
690804520384150670010907300709540216261079485000601703825710930943285167170093852,697834521384152679512967348739548216261379485458621793825716934943285167176493852
139048762207390458000602900080250617405007089716839024691403275072016843340725190,139548762267391458854672931983254617425167389716839524691483275572916843348725196
840532709976801325532976408725469083318020094460000257090283500203007901650094832,841532769976841325532976418725469183318725694469318257194283576283657941657194832
000091624462370900195064738051027089938056207720839016206703805347905102589610470,873591624462378951195264738651427389938156247724839516216743895347985162589612473
980256034031780056652104780145307062068501397093062001074020600829610403516473928,987256134431789256652134789145397862268541397793862541374928615829615473516473928
043298615005400920028165043564002801372981560890654370030816457186547209400009106,743298615615473928928165743564732891372981564891654372239816457186547239457329186
570168200180294503049537186300682900954301620028945310890003701760809405035716892,573168249186294573249537186317682954954371628628945317892453761761829435435716892
894076215307502948521049003009408307730190864486720501018634752040250189205081030,894376215367512948521849673159468327732195864486723591918634752643257189275981436
579248163000160005316705248400826019600319574031504826093052681068937402040080937,579248163824163795316795248457826319682319574931574826793452681168937452245681937
064000038210839467009764512640000793158390246397640851080900124076401385021583079,764215938215839467839764512642158793158397246397642851583976124976421385421583679
304521876086934020251876930070319200600008309139065008802407153900153682503682497,394521876786934521251876934478319265625748319139265748862497153947153682513682497
009083105308415060500607823097834516615970384483156702950008431134009208872340050,769283145328415967541697823297834516615972384483156792956728431134569278872341659
270135086864097315103806027641089253502610809798503064415068002906072001020451690,279135486864297315153846927641789253532614879798523164415968732986372541327451698
260100587580036149149570263602413890090627431031050600918765024706342908000981706,263194587587236149149578263672413895895627431431859672918765324756342918324981756
048030516702165804160908070576814009093506401814093657620050938089620145401309762,948732516732165894165948273576814329293576481814293657627451938389627145451389762
437652908189070526260090740008435692926187350003269800650920107002710465371040289,437652918189374526265891743718435692926187354543269871654928137892713465371546289
090016758160005302758239164410000235235941006876503019043168527681750040020094681,392416758164875392758239164419687235235941876876523419943168527681752943527394681
829734605073051200005298743300465192902870456546100030251087064798300501634500978,829734615473651289165298743387465192912873456546129837251987364798346521634512978
017650042956000007800713906791506204030107605605432701160820473528304169473961528,317659842956248317842713956791586234234197685685432791169825473528374169473961528
310650407704813650050007813630524078420008106879136024187005249563200781940780365,318652497794813652256497813631524978425978136879136524187365249563249781942781365
290703850137560902600429301763852194528001037019370205842107560971635008300084019,294713856137568942685429371763852194528941637419376285842197563971635428356284719
348052607796348000002796843830019406209674530074835912460580720027463100581900304,348152697796348251152796843835219476219674538674835912463581729927463185581927364
030002871700063294920018356103629748478105962602000003240851639815096027309204185,536942871781563294924718356153629748478135962692487513247851639815396427369274185
823100597164095300700023460486509200300086015519372684941200836638940052057038149,823164597164795328795823461486519273372486915519372684941257836638941752257638149
538100290400530600076492005781064523320780469964325180857019042243057916600003758,538176294492538671176492835781964523325781469964325187857619342243857916619243758
912605030840029570567438920791563248006840719204910305120090453030081697609350082,912675834843129576567438921791563248356842719284917365128796453435281697679354182
061497352700050801352108790430580076285671439076034085640029510020805647518740903,861497352794253861352168794439582176285671439176934285647329518923815647518746923
741028000090600400563417982625374198037109265008256340286003719354091026070862034,741928653892635471563417982625374198437189265918256347286543719354791826179862534
735861240600002070429570168962354001543107690070200453150620934394015826200039517,735861249618942375429573168962354781543187692871296453157628934394715826286439517
018347920590068074030902186869471532000089017740523698085716240076234059324000061,618347925592168374437952186869471532253689417741523698985716243176234859324895761
623714859000805032095003741230146070100957083007238064462501398389460507571380406,623714859714895632895623741238146975146957283957238164462571398389462517571389426
284693700710028963036071248050004326060015074847030195628359410590047080471862509,284693751715428963936571248159784326362915874847236195628359417593147682471862539
809130752134572689502809004417250893206003147983407026620001475745608900391005060,869134752134572689572869314417256893256983147983417526628391475745628931391745268
761589423304617850008200167503172980217896045089005712072961530096350200835000601,761589423324617859958243167543172986217896345689435712472961538196358274835724691
208100630073502490409706205702945163130827040594360028061003800845619372320458916,258194637673582491419736285782945163136827549594361728961273854845619372327458916
542090817070245639693070520054001078287400106109780045428039761030617482706824950,542396817871245639693178524354961278287453196169782345428539761935617482716824953
209004137564713092710080645095040028830695400140000956401378269378026504926401783,289564137564713892713289645695147328832695471147832956451378269378926514926451783
672083000419762385853109267004200013038974652506310070365801024247600190900427536,672583941419762385853149267794256813138974652526318479365891724247635198981427536
451967000803541700697283145082470936309810570740030208230150400974326851010704623,451967382823541769697283145182475936369812574745639218236158497974326851518794623
007084612000601073261537048648052739512003486903460120186275094030816057725300860,357984612894621573261537948648152739512793486973468125186275394439816257725349861
041792508792685034600300209508004026000038417174260853056813742420956301813420605,341792568792685134685341279538174926269538417174269853956813742427956381813427695
069001234010342697023976085690718352205460871180520900876135429351004068002607010,769851234518342697423976185694718352235469871187523946876135429351294768942687513
246857193031060587070910020604502318083649752020000069419726830050401276760385941,246857193931264587875913624694572318183649752527138469419726835358491276762385941
000718602624030187178200359946073218700820064280496705837142590402600070569387401,395718642624935187178264359946573218753821964281496735837142596412659873569387421
601390578578260904934000621007942800800017090492580067046839715015426389389175200,621394578578261934934758621167942853853617492492583167246839715715426389389175246
470591083519020640830467950198342506760180430304706800983204060600038724247615390,476591283519823647832467951198342576765189432324756819983274165651938724247615398
601084705804573619703061040230107900940020571507490283100849327089732106372605498,691284735824573619753961842238157964946328571517496283165849327489732156372615498
152387690370649152604125370040500780026718903780904526005073000437096815209851430,152387694378649152694125378943562781526718943781934526815473269437296815269851437
903472851420815963051006407630297510209001638500083279385709142090120000142358706,963472851427815963851936427638297514279541638514683279385769142796124385142358796
967380042142796053053210007029867531501042678670153420300629705006570310780400296,967385142142796853853214967429867531531942678678153429314629785296578314785431296
461395087700010395039207010153029408046031729970468531010970842204056970097842150,461395287728614395539287614153729468846531729972468531615973842284156973397842156
426718359095246107178000462783594216261070945954001000500067893617009520830450600,426718359395246187178935462783594216261873945954621738542167893617389524839452671
405700100278916435090345078823167540549203607607459820004672950002590084001834762,435728196278916435196345278823167549549283617617459823384672951762591384951834762
240580700937421600856307020472150906069702850518630040125863409094010068683974512,241586793937421685856397124472158936369742851518639247125863479794215368683974512
075239168023600574861754329238146957600590002759082006006471205502063741100020680,475239168923618574861754329238146957614597832759382416386471295592863741147925683
852973410461250397379160825710826539590007080028090041230749168006530900047600253,852973416461258397379164825714826539593417682628395741235749168186532974947681253
089037120025689037437125689068000912040000068012708543890076254254891376076204890,689437125125689437437125689768543912543912768912768543891376254254891376376254891
041975832795823416083460900916587000030106570857300169509730041378010605124009783,641975832795823416283461957916587324432196578857342169569738241378214695124659783
523096801184235090679841235091458002805062917236000008367180504400673109018020673,523796841184235796679841235791458362845362917236917458367189524452673189918524673
850471329290800041417239085029058064600792530385014972064027093930046217170000456,856471329293865741417239685729358164641792538385614972564127893938546217172983456
490085172685172403102493680836750920050024830004006750219048567560219348048507010,493685172685172493172493685836751924751924836924836751219348567567219348348567219
004538172102069000385207694956302701803074956741600800460953208039821467210006539,694538172172469385385217694956382741823174956741695823467953218539821467218746539
001470009467985312958003074019027845602540193084300700105732068800159237703864951,231476589467985312958213674319627845672548193584391726195732468846159237723864951
425010908700389425908254761592401073146738002003020140654173280007892654080506017,425617938761389425938254761592461873146738592873925146654173289317892654289546317
326407908918260745705000326604910832001308674832746590459831067260090100103670450,326457918918263745745189326674915832591328674832746591459831267267594183183672459
240089067637040895980036420528300604100825900093061208400218539359070182812953746,241589367637142895985736421528397614164825973793461258476218539359674182812953746
943082607765003001102000439570396140210578960006214700607420518429850376851037294,943182657765943821182765439578396142214578963396214785637429518429851376851637294
189427630600908274204563189300185792850279046790600051420806907917340008060790423,189427635635918274274563189346185792851279346792634851423856917917342568568791423
708349651516082009394000872260978314087100520140256798479613080630005047852407100,728349651516782439394561872265978314987134526143256798479613285631825947852497163
650743819730018026901625347168000934275409600090100002319862475026574093507300268,652743819734918526981625347168257934275439681493186752319862475826574193547391268
342070019067198342809423507950840736700510284204367001620751090090206175170904623,342675819567198342819423567951842736736519284284367951623751498498236175175984623
006703415073150609014296070708615930209478501165329807382507096457961203091802000,926783415873154629514296378748615932239478561165329847382547196457961283691832754
060182075128700946753490802291578403034219758580603100800367004940051630376004581,469182375128735946753496812291578463634219758587643129815367294942851637376924581
096873054087204900420900870612397085739485106548106397264710530053640010071530602,196873254387254961425961873612397485739485126548126397264719538853642719971538642
479056218500108079200049006940067803657280941823491607764835092100670380305910764,479356218536128479218749536941567823657283941823491657764835192192674385385912764
940258010502600790000790058321046587409587130875132906614070325203460879798020461,947258613582613794136794258321946587469587132875132946614879325253461879798325461
358412967096385200420769583130604708009100026602090351013906875964508100087230649,358412967796385214421769583135624798879153426642897351213946875964578132587231649
503607804024130709009208510095472038207301005130906247951764382082510476076803951,513697824824135769769248513695472138247381695138956247951764382382519476476823951
294361087508942103130085249040623008062817954701450020813574090457296831600108000,294361587578942163136785249945623718362817954781459326813574692457296831629138475
268439170943005060570000049100948750894573621007260498405127980710806534609054217,268439175943715862571682349126948753894573621357261498435127986712896534689354217
090340287643720015820090003369487102704215630512903804931074520400802391258009746,195346287643728915827591463369487152784215639512963874931674528476852391258139746
065074980041982536809536074030657010180093057506418293498300760607849305253001049,365174982741982536829536174932657418184293657576418293498325761617849325253761849
080965074965430802437081009372019546654372190819054703503708960028196430006003087,281965374965437812437281659372819546654372198819654723543728961728196435196543287
529860137137295086080371009260748001391052074800913205953406018642087953008030042,529864137137295486486371529265748391391652874874913265953426718642187953718539642
651809274002506389983724106260051800348602591095083762000305428004007905539208617,651839274472516389983724156267951843348672591195483762716395428824167935539248617
496000215051064870837512460312640987078120540500709021680237150023050698105896032,496378215251964873837512469312645987978123546564789321689237154723451698145896732
807402193190758264200391857786004300310607029429513706940030600000276941672109538,857462193193758264264391857786924315315687429429513786941835672538276941672149538
000504123549123608132078590826457309391862007005009862218000930903281706760930281,687594123549123678132678594826457319391862457475319862218746935953281746764935281
201758009070439600940612758730124580608007124412500397324061075186075240007243801,261758439875439612943612758739124586658397124412586397324861975186975243597243861
100095060426071305509264801602087100008039526013526487295648703864713050300952648,187395264426871395539264871652487139748139526913526487295648713864713952371952648
987104365021506800005780000056000134279410086014658729760291453543067910092345678,987124365421536897635789241856972134279413586314658729768291453543867912192345678
